name,2023-09-26,2023-09-27,2023-09-28,2023-09-29,2023-09-30,2023-10-01,2023-10-02,2023-10-03,2023-10-04,2023-10-05,2023-10-06,2023-10-07,2023-10-08,2023-10-09,2023-10-10,2023-10-11,2023-10-12,2023-10-13,2023-10-14,2023-10-15,2023-10-16,2023-10-17,2023-10-18,2023-10-19,2023-10-20,2023-10-21,2023-10-22,2023-10-23,2023-10-24,2023-10-25
PYEswap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quickswap,11948875.22657273,16486318.622022117,21019040.5650172,16670491.7187981,12884738.740079766,26010530.76474199,26805972.735455774,23395828.38268935,33392135.02114504,20872709.252059247,24509566.231771786,14688965.551632725,15436663.637644883,25280743.37842055,16972950.493048567,30683830.94151058,22957762.92196009,20799192.95944973,8959622.600884466,11150625.14347185,39275936.98957224,21201619.83852767,22312512.837289955,21942145.28846868,32113712.54487332,26624579.64227022,44951006.27939551,81351404.50333226,95440571.5159299,58622585.74995811
QuipuSwap-V1,10216.950241188326,7173.788389703918,4272.680643915434,6898.188416626742,4503.052228010918,10463.276237409043,13191.735520192698,7744.357934130876,10855.618390959202,12309.99058904449,8181.120253551025,5614.039687657169,2666.4386349877595,13423.119898235163,42590.23238040396,18144.55150206956,14626.489001983926,4864.919309154099,6430.71908813799,4818.907997409895,9697.890570247033,5232.788605783141,10065.100712335168,18591.272111720224,12301.641568869378,5051.0316160729935,8265.797148930575,21099.07021204482,31802.942200271955,24749.26132863867
RadioShack,6630.548739464636,4380.179054825835,3274.066283872779,2182.6029772943552,6103.61827842747,3039.440990873075,2874.30360785044,2282.5541439596195,3800.3191940373786,2529.817400874901,1889.58323511081,2312.740751134582,1807.388132769048,2342.8921391058034,2061.1797981588816,1541.7627348523556,2988.5167742472786,6503.578477740898,1834.968797775652,832.1861655820292,2771.363285662952,793.1868371708276,13587.57700590177,1258.9022805545535,2047.692850962154,55960.918400310286,3253.7613733387484,6412.696577824945,7094.680660546053,4063.4678790243097
Ramses,3562836.115541429,6483100.716986152,7834679.551520186,6670704.300264667,4273759.219439832,4846623.781127093,8393430.080128502,4640719.395968383,6861998.998632635,9729102.30164015,8561962.222368857,4283547.30480753,6698304.304521605,7353540.926060372,6863067.062975127,11514271.385717928,17035272.42370459,17662493.649448674,3335384.730488417,3825340.2574351006,15924112.475864232,5572735.8576511545,5258499.410210511,6086709.030371921,9766806.166141678,7508753.394160594,11580504.11708306,18215956.688871607,20371418.007044755,9074118.440348046
Raydium,4268134.184099752,5469257.684301259,5755791.618884482,9526457.295964891,10129280.474311825,15245447.345619312,20777854.0201576,21522484.25373837,16345931.929028057,10512757.220483854,21639879.21574708,8805012.989907943,10083032.345727306,12698707.182590362,10390043.816287618,13081383.233002074,8512166.227663314,8485315.740115125,9023502.33895894,5485630.789073868,24887540.009194408,17637599.513596386,9216903.988205437,17501510.003117733,24444844.760339294,29534259.73438413,19728881.4136388,39773067.684725285,41864594.19632046,43534450.64529862
Reax-Swaps,230057.8769052308,36730.714520214126,86198.41055941582,132040.78216910735,14439.505939781666,22689.73149681464,10557.51504615508,11793.16557692364,12253.513597948477,27381.374559592456,30234.03570143133,80491.37782420218,38611.57869689912,21125.889423597604,87429.8939784728,47171.85372410528,82993.68180169351,310611.2121734675,16370.983138015494,29956.701046450064,19700.94263085164,21702.084303008392,18817.72027437389,92689.78665762022,13745.105071375148,7014.149965906516,11431.149825245142,21959.80934796669,13166.083329439163,18375.671978328377
Ref-Finance,606754.5698456136,685363.5254688062,452812.210152922,1115192.8594906223,284591.96750190685,545777.0136119686,483851.92696076207,291648.34785261354,442042.45982677874,187277.8941718412,266534.14602797496,193066.4933234013,217986.66341785208,744270.2570000603,744270.2570000603,523959.4134695296,863646.5929482499,572777.7238508518,147880.71910646182,214861.1737878929,470258.1366507365,181908.86176942068,479689.26053916576,480414.8846721551,367711.2781893231,426912.4884333278,252392.09168663857,587925.4695033998,1146050.0278928643,651475.8037655042
Rubicon,1235062.743257854,680116.2179577426,1798685.4560160649,1483516.7563483007,2080573.508668772,161748.37962602457,1061427.897527902,82240.04359076437,222384.5653943503,327469.99819044373,629283.579518897,42738.31914817346,380417.5547592765,113698.88864614816,222365.5123890953,345041.9164534892,319822.9958281544,831259.4348004691,208608.79298162268,85215.30959087748,69374.51115934546,132178.29184202905,235263.14056723152,737487.774394035,111667.33468622508,44078.462678552256,218308.7937325168,352838.0054565222,1532593.777571058,995575.3052573568
Saber,1152358.797283999,2090951.6905485648,2443908.2477043816,4480725.082585579,4726837.565003934,6061964.166868141,7197518.5852105385,7067716.640540629,4047061.095904816,3027336.7223656266,7196905.908654762,2156883.88197028,1950963.1781292108,3544060.677800939,716324.7313626851,1812879.3303872424,1856003.1471165728,1473365.118821981,365675.1780835264,485333.9212416034,6052633.987759101,1482231.3209885317,603073.9328382767,1118710.3201397313,1792814.8251024184,1534227.011729831,1132603.6924464966,2147861.111037889,1584494.492178657,1920936.254243068
Saddle-Finance,740.7637010518018,8864.884133372017,9036.81070074969,27382.2988360985,5598.555196297305,795.6650907303189,7555.650965478445,17327.400266223256,25514.00358551997,9205.974162743172,3186.764111281873,30633.362405276264,49630.85621200804,890.6123290937675,17581.367203591202,3387.544796334088,21098.67866168604,1627.627259905804,25981.187880789254,1207.1390995687875,2974.854749634789,10145.74501632492,851.0811750585493,13433.47702629512,19642.449240664173,8129.57833152397,1202.811466733023,8411.11019995066,41720.833891844406,1893.137949529252
SatoshiCoreSwap,0.0,0.0,0.0,0.0,0.0,0.0,0.3487712055423149,0.0,0.1576951629195636,0.0,0.0,0.0,27244.90398133625,9181.849944253629,4194.051428207819,5045.0200396512855,7013.405368169068,16311.113308711829,5.745390936348688,1371.50308516959,5159.026101418159,63307.80707937872,54010.92715252443,42746.72554896113,43932.16046630796,16862.28731721913,176.7865465665784,532.4957005071749,763.4637631228093,11306.082424931345
SaucerSwap,278049.4215997814,230505.48004119904,200489.4105522461,232602.86111809383,178124.93100951915,176366.64636864918,297887.4421378868,259202.78395586784,308831.47250669904,156045.56854726592,144719.8423029967,131035.2777615248,82362.33596058516,300265.2324974872,122229.8644688148,136587.79132391722,264472.10227326734,204479.77054478423,145329.8925386615,98839.12898487748,184350.0082110924,167403.5708303686,235809.9707280814,199612.503178188,341771.3236285574,178569.8297302764,193496.4575883133,322263.79226533155,372651.38487570337,240690.86093573627
Serum,2857488.3564770366,4008636.586163772,4468497.0535707,10118887.707735328,6154106.733217076,5137948.098040215,7846312.834253064,4373332.519170638,4373332.519170638,4857642.539325019,9634950.096673349,10068090.687156532,8608838.898723003,8956578.663692184,5066083.0753821535,5136769.379590116,12964822.381699562,6662314.979242148,9705790.49071297,5583095.349390345,5583095.349390345,20822349.3289376,10090864.463610314,23669248.9976644,42304951.96080504,46133806.33722191,31969865.29517237,7217175.2971859425,1641398.9419500623,232821.7921275038
SharkSwap,7397.303400906743,66444.33666731301,29597.734279758693,43977.94781112456,33037.17382351056,50488.43065202031,60013.78375256316,20131.21958487941,20588.635905833173,18810.634903304228,34493.9023713206,5796.398561499577,9416.66135686205,27317.352819508764,39726.58845469165,31462.42723369024,21857.79433512836,831.8696738167175,5828.180697061509,10860.002253032488,14903.386589758036,26142.36781881785,3850.044015488608,38459.61053769256,21246.93969079112,8134.429462196207,8305.790625989179,62598.656001836585,37979.98934928176,11614.156575627008
Shell-Protocol,3965.556832232821,119024.21283628988,23553.702246846777,60187.10950630511,30108.05548526507,27437.88138279591,608732.0642490294,11465.439188950042,6299.05395902377,25004.7786694979,14935.135231293783,12062.4188468814,466655.0159451631,39582.4753927443,12904.104047289764,32054.69652326971,225570.0098535327,381399.43213994295,5085.027668379085,57648.91695091059,18103.96434237331,178733.71266393416,11489.574501587977,44810.02565070255,646883.9309307676,19138.25198202725,26687.560247698017,18043.609029992,95431.87220930186,47826.8057322207
ShibaSwap,2382496.469668594,1395335.5313514967,1181382.3037343945,633193.7724582417,1136653.2587543773,650555.9239876508,649520.6679442337,759350.9538516859,424387.3538335195,834967.3682844321,2170854.5429720306,491526.4742287061,851081.9644644067,560140.3108771681,746342.299595849,1313234.168948696,634598.9705903874,542146.9046790666,762361.4764052803,386566.050040472,851504.9047988488,407950.5318039263,603768.4555329849,1448704.3153388498,699313.5380155109,1770809.1962177288,2073538.9159550369,6291440.421182215,1433379.1527851836,1327133.6331031262
SithSwap,1755188.12956459,4845305.67228316,4496631.8458583,4321506.78890399,4575932.94477384,4463217.12178289,3285993.69391566,2523465.87978547,2231126.53198301,1655487.15019298,2597796.89045828,1903359.41250561,1413103.54354091,1664808.27459424,1382018.99152716,1582359.57467405,1412316.33649857,1204866.16967544,3582541.4650615,827440.49974099,845822.18819482,981397.02980404,796125.92722036,834832.81802347,1202731.6797722,1345626.18839916,1521917.79098861,911580.67618781,735174.20488331,1375609.3798803
SmartDEX,35.44149521271692,46.88039944597166,58.732910685362285,32.36728937927608,31.78132559655181,118.38189022899968,122.03501561284229,138.0308856805197,201.64153883821453,96.94847237549318,52.700830402341886,42.20220287075207,34.68321360644062,103.47970925698462,60.04594947790194,59.19406724898541,56.2238493189315,56.01084740211742,13.05104820584452,21.285636167421888,130.41579758008697,50.84563224469079,26.92209134429271,49.68788998791731,83.69168302248126,79.40697365949072,188.2011293929836,231.1159559309416,389.0974019790582,174.6285318182372
Sobal,747.0352141255371,845.655637893681,784.095157701611,628.7466516445645,756.1601667700431,828.1946029711914,708.7841938857888,512.5683693114847,446.3185246865192,436.5740226305156,307.5264410738413,306.0890723576379,199.772807895138,1045.5433967179545,408.8744908460313,101.7439745604206,669.4887203514845,1030.1685967077428,184.01494365933104,431.5638865578512,1349.7421553963795,474.36754244532494,32.31589555253595,1201.4026325172017,1477.321937699653,1023.594013918606,826.529175893862,2017.019124733899,4455.804277485611,4231.260433652555
Solarbeam,879109.2836749426,220346.1924423302,452212.2551438535,80737.49089309126,46784.10528063408,48086.22937557854,36887.35966324981,16655.21500340907,37421.56839356862,91866.36948379075,19502.92976245062,25171.562592019643,26996.248928277208,30956.87757076234,21713.60175995294,28155.098582008763,17729.089914878416,30065.48495860491,32429.70273063345,52996.60761854656,18075.720618383584,47327.33634383023,46327.62862275066,155168.641183935,23684.92820572445,62267.96430913566,46126.651453878,14669.795767107204,13932.571079541867,27110.22814690019
Solarflare,8060.3730900588835,191820.4847455173,27352.11361089271,50428.31029935781,4507.785608176334,20505.13248631572,1950.892495887524,6078.344015409942,54794.38812741242,8006.841861433093,339.6136228451167,10520.35228892846,16680.090370151425,1728.4946445004357,4271.349216097705,14509.07396555418,51035.95037084629,39231.13132766452,95882.4765900547,5386.2721790022015,118050.88541487308,10889.33317070148,20137.15449370765,43891.170227604016,107652.22989760293,101564.55847911458,9840.019063801688,92431.52663148378,84738.88926931593,79151.94890194573
SolidLizard,8839.731978975502,28316.8015131978,38170.86632968146,96468.47808067624,25855.87118320391,58419.722682322,66545.25403182807,18750.00682349628,24830.62926464145,33768.27114287302,96732.34796972758,7919.774347230234,9407.128518536192,18701.41375597398,20450.77252337903,125533.7919184282,20981.147333573863,17531.024193344092,14378.150252467518,7000.5050720150175,101924.446842806,6682.343894070234,11902.40564023103,8196.455000442013,11276.599622588714,5798.24587854416,8430.646622632004,14609.184901647855,21752.003023204696,14083.93766012871
Solidly,26983.1002000588,29747.826613596266,18945.8507312492,55704.222262410505,27412.711380433364,17831.910681691388,11580.257882932465,144052.80016289442,51857.31388840562,26480.11827064392,8938.6764417214,10245.620082419236,7331.238520912203,43076.61223337536,10854.183840249789,12695.437009886888,11046.6821245117,4967.261713314577,25828.75838743768,66392.78392385603,13644.795966553682,323756.36166613287,20156.171884212952,14764.101029597085,186630.594731558,49610.48022287279,11828.062430149916,126921.5064692301,45185.65853724761,382575.91181145766
Solidly-V3,575174.6725112061,1669785.0236761782,2146489.864169049,1476793.587455424,770099.1913689006,1471739.5926981424,1530723.0337541006,891359.4048444835,1178579.6081888664,1199700.2383010248,1553629.085079156,193477.7655795884,941286.8226782236,1198311.9141750005,818084.0117691864,523542.4936276342,500034.3746395052,772329.9932316678,313161.85386159515,568136.8842442376,3303426.3453362705,1571429.502090843,7.062889208166992,151765.5836690574,475289.0611412721,756168.1690635248,987477.7861678804,2258023.6157002524,1359292.371962167,2853931.996768957
Solidly-V2,1562.6801259358667,57781.949798214286,21763.82071858988,1581.5884239185596,33642.09268868083,11207.95603721,1764.509467759258,15404.732416973338,39539.43699547818,918.544720185544,816.5486017163184,2988.357163383486,4202.229715883391,17517.008097625578,1023.2124105779355,2623.373082575871,4114.20150454087,3905.231510172903,10229.558670675013,2020.886956006732,8556.780423804055,4502.783338481975,1048.384803082771,8506.843396775244,13669.842909878693,6828.760285913056,491.968213092645,10445.881184581078,8421.279060125158,12814.67627591941
SoulSwap,11301.0193913555,8500.342526201472,9283.89156223364,16545.957390796415,14200.276252683278,13154.480314315677,21033.228690371216,7942.411916850912,15427.32763350138,6755.261903200393,7115.822046103153,8559.064475330359,3150.78505239688,12395.719998213592,9596.201129265668,10723.639871479789,11776.19951149445,3722.582165188904,6852.040898344969,14079.563025253146,9327.94864939628,16675.56858899588,4978.249617760151,10705.884413561367,34806.3017292046,25402.112071826617,17793.58211323379,43380.55817078682,39214.27897270324,49841.45483461447
Soy-Finance,7393.925742453716,846.3466622085389,3006.261855318925,2105.1285101265103,476.37827276723135,376.3321905761347,6725.615299593227,741.2990928037289,1349.169320622338,1187.3738627331215,14402.223794159236,4327.918220765518,8241.691356453903,1213.096138374778,598.4989421375967,711.806556251725,2274.303832754533,2509.248870746348,1080.6955695123363,1930.1873421771568,605.3024819934172,4073.165494409858,425.0692731079732,2404.6602923903624,1899.4005673854952,329.21609189938283,4130.286591736309,3414.938297947245,5653.739945596426,2353.55257521822
SpaceDex,3136.50951792,29498.338428817875,59063.49059944791,21949.31127789,7514.713588685567,51026.19777617917,122109.79831669024,412.82638,14023.550161338197,25573.392689871125,42886.29769600935,221.059414460538,2626.7752275833645,73478.89865010155,22486.79588639063,80365.34708718593,35883.798990570496,23459.312913787635,0.0,11705.583214853865,285332.06066302344,19789.521780817377,39923.50479118057,30982.27358788589,104952.17304361404,23552.544634688464,20278.263780293026,424391.65951541776,442197.3171824438,78462.88476427118
Spartacus-Exchange,2.847931041780074,1.1953851529780677,0.0,0.3938761188952148,2.6943335425805497,0.0,0.4449340354052603,0.5686391649251487,0.0,0.0,0.0,0.477219925337525,0.0,0.0,0.0,0.0,0.3383865851174354,0.208277063045383,0.0,0.8283385880192065,0.4400666239650257,1.1617248131511817,1.816025890647164,3.2774668070650628,4.699775081286781,0.0,0.9614599375283304,3.84072649400878,2.6118021805508693,2.6118021805508693
